9999	1	5	1	PRACT1	1	20	/	/	1	801	2023	2	15	11	12	20
9999	1	5	1	PRACT1	2	20	/	/	1	215	2023	2	15	11	12	20
9999	1	5	1	PRACT1	3	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	4	20	/	/	1	144	2023	2	15	11	12	20
9999	1	5	1	PRACT1	5	20	/	/	1	183	2023	2	15	11	12	20
9999	1	5	1	PRACT1	6	20	/	/	1	159	2023	2	15	11	12	20
9999	1	5	1	PRACT1	7	20	/	/	1	336	2023	2	15	11	12	20
9999	1	5	1	PRACT1	8	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	9	20	/	/	1	159	2023	2	15	11	12	20
9999	1	5	1	PRACT1	10	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	11	20	/	/	1	472	2023	2	15	11	12	20
9999	1	5	1	PRACT1	12	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	13	20	/	/	1	159	2023	2	15	11	12	20
9999	1	5	1	PRACT1	14	20	/	/	1	151	2023	2	15	11	12	20
9999	1	5	1	PRACT1	15	20	/	/	1	128	2023	2	15	11	12	20
9999	1	5	1	PRACT1	16	20	/	/	1	151	2023	2	15	11	12	20
9999	1	5	1	PRACT1	17	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	18	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	19	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	20	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	21	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	22	20	/	/	1	151	2023	2	15	11	12	20
9999	1	5	1	PRACT1	23	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	24	20	/	/	1	191	2023	2	15	11	12	20
9999	1	5	1	PRACT1	25	20	/	/	1	152	2023	2	15	11	12	20
9999	1	5	1	PRACT1	26	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	27	20	/	/	1	152	2023	2	15	11	12	20
9999	1	5	1	PRACT1	28	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	29	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	30	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	31	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	32	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	33	20	/	/	1	319	2023	2	15	11	12	20
9999	1	5	1	PRACT1	34	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	35	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	36	20	/	/	1	328	2023	2	15	11	12	20
9999	1	5	1	PRACT1	37	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	38	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	1	PRACT1	39	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	40	20	/	/	1	152	2023	2	15	11	12	20
9999	1	5	1	PRACT1	41	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	42	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	1	PRACT1	43	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	44	20	/	/	1	183	2023	2	15	11	12	20
9999	1	5	1	PRACT1	45	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	46	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	47	20	/	/	1	152	2023	2	15	11	12	20
9999	1	5	1	PRACT1	48	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	49	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	1	PRACT1	50	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	51	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	52	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	53	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	54	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	55	20	/	/	1	159	2023	2	15	11	12	20
9999	1	5	1	PRACT1	56	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	57	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	58	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	1	PRACT1	59	20	/	/	1	184	2023	2	15	11	12	20
9999	1	5	1	PRACT1	60	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	61	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	62	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	63	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	64	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	65	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	1	PRACT1	66	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	67	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	68	20	/	/	1	184	2023	2	15	11	12	20
9999	1	5	1	PRACT1	69	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	70	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	71	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	72	20	/	/	1	191	2023	2	15	11	12	20
9999	1	5	1	PRACT1	73	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	1	PRACT1	74	20	/	/	1	183	2023	2	15	11	12	20
9999	1	5	1	PRACT1	75	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	76	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	77	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	1	PRACT1	78	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	79	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	80	20	/	/	1	159	2023	2	15	11	12	20
9999	1	5	1	PRACT1	81	20	/	/	1	183	2023	2	15	11	12	20
9999	1	5	1	PRACT1	82	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	83	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	1	PRACT1	84	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	85	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	1	PRACT1	86	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	87	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	88	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	89	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	90	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	91	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	92	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	93	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	94	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	95	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	96	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	97	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	98	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	1	PRACT1	99	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	100	20	/	/	1	184	2023	2	15	11	12	20
9999	1	5	1	PRACT1	101	20	/	/	1	175	2023	2	15	11	12	20
9999	1	5	1	PRACT1	102	20	/	/	1	184	2023	2	15	11	12	20
9999	1	5	1	PRACT1	103	20	/	/	1	160	2023	2	15	11	12	20
9999	1	5	1	PRACT1	104	20	/	/	1	183	2023	2	15	11	12	20
9999	1	5	1	PRACT1	105	20	/	/	1	168	2023	2	15	11	12	20
9999	1	5	1	PRACT1	106	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	107	20	/	/	1	135	2023	2	15	11	12	20
9999	1	5	1	PRACT1	108	20	/	/	1	167	2023	2	15	11	12	20
9999	1	5	1	PRACT1	109	20	/	/	1	176	2023	2	15	11	12	20
9999	1	5	3	PRACT2	1	20	z	z	1	717	2023	2	15	11	12	56
9999	1	5	3	PRACT2	2	20	z	z	1	248	2023	2	15	11	12	56
9999	1	5	3	PRACT2	3	20	z	z	1	184	2023	2	15	11	12	56
9999	1	5	3	PRACT2	4	20	z	z	1	207	2023	2	15	11	12	56
9999	1	5	3	PRACT2	5	20	z	z	1	192	2023	2	15	11	12	56
9999	1	5	3	PRACT2	6	20	z	z	1	208	2023	2	15	11	12	56
9999	1	5	3	PRACT2	7	20	z	z	1	607	2023	2	15	11	12	56
9999	1	5	3	PRACT2	8	20	z	z	1	176	2023	2	15	11	12	56
9999	1	5	3	PRACT2	9	20	z	z	1	183	2023	2	15	11	12	56
9999	1	5	3	PRACT2	10	20	z	z	1	832	2023	2	15	11	12	56
9999	1	5	3	PRACT2	11	20	z	z	1	295	2023	2	15	11	12	56
9999	1	5	3	PRACT2	12	20	z	z	1	240	2023	2	15	11	12	56
9999	1	5	3	PRACT2	13	20	z	z	1	191	2023	2	15	11	12	56
9999	1	5	3	PRACT2	14	20	z	z	1	184	2023	2	15	11	12	56
9999	1	5	3	PRACT2	15	20	z	z	1	168	2023	2	15	11	12	56
9999	1	5	3	PRACT2	16	20	z	z	1	175	2023	2	15	11	12	56
9999	1	5	3	PRACT2	17	20	z	z	1	168	2023	2	15	11	12	56
9999	1	5	3	PRACT2	18	20	z	z	1	215	2023	2	15	11	12	56
9999	1	5	3	PRACT2	19	20	z	z	1	159	2023	2	15	11	12	56
9999	1	5	3	PRACT2	20	20	z	z	1	159	2023	2	15	11	12	56
9999	1	5	3	PRACT2	21	20	z	z	1	104	2023	2	15	11	12	56
9999	1	5	3	PRACT2	22	20	z	z	1	191	2023	2	15	11	12	56
9999	1	5	3	PRACT2	23	20	z	z	1	207	2023	2	15	11	12	56
9999	1	5	3	PRACT2	24	20	z	z	1	240	2023	2	15	11	12	56
9999	1	5	3	PRACT2	25	20	z	z	1	184	2023	2	15	11	12	56
9999	1	5	3	PRACT2	26	20	z	z	1	159	2023	2	15	11	12	56
9999	1	5	3	PRACT2	27	20	z	z	1	103	2023	2	15	11	12	56
9999	1	5	3	PRACT2	28	20	z	z	1	199	2023	2	15	11	12	56
9999	1	5	3	PRACT2	29	20	z	z	1	135	2023	2	15	11	12	56
9999	1	5	3	PRACT2	30	20	z	z	1	384	2023	2	15	11	12	56
9999	1	5	3	PRACT2	31	20	z	z	1	304	2023	2	15	11	12	56
9999	1	5	3	PRACT2	32	20	z	z	1	192	2023	2	15	11	12	56
9999	1	5	3	PRACT2	33	20	z	z	1	167	2023	2	15	11	12	56
9999	1	5	3	PRACT2	34	20	z	z	1	543	2023	2	15	11	12	56
9999	1	5	3	PRACT2	35	20	z	z	1	192	2023	2	15	11	12	56
9999	1	5	3	PRACT2	36	20	z	z	1	152	2023	2	15	11	12	56
9999	1	5	3	PRACT2	37	20	z	z	1	151	2023	2	15	11	12	56
9999	1	5	3	PRACT2	38	20	z	z	1	151	2023	2	15	11	12	56
9999	1	5	3	PRACT2	39	20	z	z	1	119	2023	2	15	11	12	56
9999	1	5	3	PRACT2	40	20	z	z	1	144	2023	2	15	11	12	56
9999	1	5	3	PRACT2	41	20	z	z	1	104	2023	2	15	11	12	56
9999	1	5	3	PRACT2	42	20	z	z	1	160	2023	2	15	11	12	56
9999	1	5	3	PRACT2	43	20	z	z	1	200	2023	2	15	11	12	56
9999	1	5	3	PRACT2	44	20	z	z	1	168	2023	2	15	11	12	56
9999	1	5	3	PRACT2	45	20	z	z	1	183	2023	2	15	11	12	56
9999	1	5	3	PRACT2	46	20	z	z	1	168	2023	2	15	11	12	56
9999	1	5	3	PRACT2	47	20	z	z	1	175	2023	2	15	11	12	56
9999	1	5	3	PRACT2	48	20	z	z	1	167	2023	2	15	11	12	56
9999	1	5	3	PRACT2	49	20	z	z	1	184	2023	2	15	11	12	56
9999	1	5	3	PRACT2	50	20	z	z	1	191	2023	2	15	11	12	56
9999	1	5	3	PRACT2	51	20	z	z	1	176	2023	2	15	11	12	56
9999	1	5	3	PRACT2	52	20	z	z	1	200	2023	2	15	11	12	56
9999	1	5	3	PRACT2	53	20	z	z	1	183	2023	2	15	11	12	56
9999	1	5	3	PRACT2	54	20	z	z	1	151	2023	2	15	11	12	56
9999	1	5	3	PRACT2	55	20	z	z	1	191	2023	2	15	11	12	56
9999	1	5	3	PRACT2	56	20	z	z	1	184	2023	2	15	11	12	56
9999	1	5	3	PRACT2	57	20	z	z	1	183	2023	2	15	11	12	56
9999	1	5	3	PRACT2	58	20	z	z	1	175	2023	2	15	11	12	56
9999	1	5	3	PRACT2	59	20	z	z	1	151	2023	2	15	11	12	56
9999	1	5	3	PRACT2	60	20	z	z	1	240	2023	2	15	11	12	56
9999	1	5	3	PRACT2	61	20	z	z	1	232	2023	2	15	11	12	56
9999	1	5	3	PRACT2	62	20	z	z	1	208	2023	2	15	11	12	56
9999	1	5	3	PRACT2	63	20	z	z	1	400	2023	2	15	11	12	56
9999	1	5	3	PRACT2	64	20	z	z	1	176	2023	2	15	11	12	56
9999	1	5	3	PRACT2	65	20	z	z	1	223	2023	2	15	11	12	56
9999	1	5	3	PRACT2	66	20	z	z	1	176	2023	2	15	11	12	56
9999	1	5	3	PRACT2	67	20	z	z	1	175	2023	2	15	11	12	56
9999	1	5	3	PRACT2	68	20	z	z	1	176	2023	2	15	11	12	56
9999	1	5	3	PRACT2	69	20	z	z	1	168	2023	2	15	11	12	56
9999	1	5	3	PRACT2	70	20	z	z	1	199	2023	2	15	11	12	56
9999	1	5	3	PRACT2	71	20	z	z	1	255	2023	2	15	11	12	56
9999	1	5	3	PRACT2	72	20	z	z	1	472	2023	2	15	11	12	56
9999	1	5	3	PRACT2	73	20	z	z	1	240	2023	2	15	11	12	56
9999	1	5	3	PRACT2	74	20	z	z	1	159	2023	2	15	11	12	56
9999	1	5	3	PRACT2	75	20	z	z	1	168	2023	2	15	11	12	56
9999	1	5	3	PRACT2	76	20	z	z	1	159	2023	2	15	11	12	56
9999	1	5	3	PRACT2	77	20	z	z	1	160	2023	2	15	11	12	56
9999	1	5	3	PRACT2	78	20	z	z	1	200	2023	2	15	11	12	56
9999	1	5	3	PRACT2	79	20	z	z	1	176	2023	2	15	11	12	56
9999	1	5	3	PRACT2	80	20	z	z	1	175	2023	2	15	11	12	56
9999	1	5	3	PRACT2	81	20	z	z	1	184	2023	2	15	11	12	56
9999	1	5	3	PRACT2	82	20	z	z	1	216	2023	2	15	11	12	56
9999	1	5	3	PRACT2	83	20	z	z	1	223	2023	2	15	11	12	56
9999	1	5	3	PRACT2	84	20	z	z	1	167	2023	2	15	11	12	56
9999	1	5	3	PRACT2	85	20	z	z	1	424	2023	2	15	11	12	56
9999	1	5	3	PRACT2	86	20	z	z	1	167	2023	2	15	11	12	56
9999	1	5	3	PRACT2	87	20	z	z	1	184	2023	2	15	11	12	56
9999	1	5	3	PRACT2	88	20	z	z	1	207	2023	2	15	11	12	56
9999	1	5	3	PRACT2	89	20	z	z	1	216	2023	2	15	11	12	56
